convo_id,user,line_id,line,K1,K2,K3,K4,K5,K6,K7,K8,primary,secondary,,聲明：本研究已對原始對話資料進行去識別化處理，包括將研究對象之姓名與別名替換為代碼（R1、P1–P21），並將非研究對象之提及內容予以遮蔽。此項處理之目的在於保護資料中所提及人員之隱私，僅涉及識別欄位之替換，未變動對話內容之語意結構，因此不影響 SNA 互動矩陣與 ENA 概念連結之分析結果。
conv1,P14,3429,去打官兵了,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3430,小號沒做成 所以只好拿他的號,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3431,等等做完要撈他出來,0,0,1,0,0,0,0,0,K3,,,
conv1,R1,3432,結果剛跳出來回訊息我的鼠標被吃掉了,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3433,牛皮,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3434,我一進牢 花將離把我撈出來,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3435,?,0,0,0,0,1,0,0,0,K5,,,
conv1,R1,3436,找不到過往副本,0,0,0,0,1,0,0,0,K5,,,
conv1,R1,3437,他是把它拿去哪==,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3438,我在逆水俠棋內的羈絆是【四大名捕】，快來測測你的吧！完成任務贏虛寶、現金多重好禮！,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3439,"""here"" 晚上我的扮演派對會抽禮盒 可以的話再來幫我收藏+送糖葫蘆",0,0,1,0,0,0,0,0,K3,,,
conv1,P11,3440,可以直接發我信箱嗎媽媽,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,3441,沒錢欸,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3442,為什麼不發我信箱呢~,1,0,0,0,0,0,0,0,K1,,,
conv1,P14,3443,問一下，今天出包送的金打造，是不是不含在改版送的裡面，所以可以拿兩個自選金？,0,1,0,0,1,0,0,0,K5,K2,,
conv1,P14,3444,改版有送這玩意嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P14,3445,2/13好像還有一個,0,1,0,0,0,0,0,0,K2,,,
conv1,R1,3446,燃盡了,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,3447,新的武器打造先敲了,0,1,0,0,0,0,0,0,K2,,,
conv1,R1,3448,"""P8"" 抓",0,0,0,0,0,0,0,1,K8,,,
conv1,P8,3449,我終於有一把鑽石稿了,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3450,我今天是這個,0,0,0,1,0,0,0,0,K4,,,
conv1,P8,3451,我在為轉職潮光努力,0,0,0,1,0,0,0,0,K4,,,
conv1,P8,3452,有個白癡問題就內功是不是只能分解了,0,0,0,0,1,0,0,0,K5,,,
conv1,R1,3453,反正還很久 潮光應該也能金火,0,0,0,0,1,0,0,0,K5,,,
conv1,R1,3454,之後木內功會洗幾顆,0,0,0,0,1,0,0,0,K5,,,
conv1,R1,3455,天問的好處,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3456,"""P8"" 你會沒陽壽",0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3457,"""R1"" 你沒資格說他",0,0,0,0,0,0,0,1,K8,,,
conv1,P8,3458,我在洗五行元氣阿,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3459,不是 他一天兩靈韻,0,0,0,0,1,0,0,0,K5,,,
conv1,P15,3460,他用的是我的陽壽,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,3461,所以我在狂吐猛吐中,0,0,0,0,1,0,0,0,K5,,,
conv1,P9,3462,這麼好用 我也要改名,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3463,我好歹這樣了,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3464,QQ,0,0,0,1,0,0,0,0,K4,,,
conv1,P8,3465,12顆12顆洗總會有1顆的啦,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,3466,之前留的烏金會出新賽季的打造,0,0,0,0,0,0,0,1,K8,,,
conv1,P19,3467,我的靈運呢,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,3468,需要我刪掉嗎,0,0,0,1,0,0,0,0,K4,,,
conv1,P19,3469,不用,0,0,1,0,0,0,0,0,K3,,,
conv1,P15,3470,那還皮嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,3471,我相信你可以自己處理出來,0,1,0,0,0,0,0,0,K2,,,
conv1,P19,3472,可是可是 靈運不嫌多啊,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3473,今天晚上我沒看到諸葛亮金打造 我就會扁你,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,3474,"""P4"" 欸",0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3475,如果出在P10身上怎麼說,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,3476,6,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3477,"""P10"" 領罰",0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3478,"""R1"" 這個嗎",1,0,0,0,0,0,0,0,K1,,,
conv1,R1,3479,4,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3480,你就10朵都丟一丟,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3481,？,0,0,0,0,1,0,0,0,K5,,,
conv1,P8,3482,為什麼可以丟10朵,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,3483,"""（未參與研究人員）"" 歡迎歡迎",0,0,0,0,0,0,1,0,K7,,,
conv1,P15,3484,請幫我改成遊戲名,0,0,0,1,0,0,0,0,K4,,,
conv1,P6,3485,歡迎,0,0,0,0,0,0,1,0,K7,,,
conv1,P15,3486,不強迫社交喔～,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3487,8:30開扮演派對喔,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,3488,明天防禦塔會變很硬，大家要有心理準備,0,1,0,0,0,0,0,0,K2,,,
conv1,P18,3489,那我去扁人,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3490,我炸了5分鐘,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3491,6,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,3492,我這也炸了,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,3493,想說要來撿破爛的,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3494,幫我點一下收藏 權限那邊會是星星,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3495,點一下星星就收藏ㄌ,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3496,又炸我才剛進遊戲==,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,3497,看來可以揪aram或是瓦ㄌ,0,0,1,0,0,0,0,0,K3,,,
conv1,P14,3498,太好了 又要發補償了,0,0,0,0,0,0,0,1,K8,,,
conv1,P6,3499,下棋正常,0,0,0,0,0,0,0,1,K8,,,
conv1,P16,3500,麻將正常,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,3501,酸酸正常,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,3502,莊園正常,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3503,好啊 就不爛跨服啊,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3504,好像好ㄌ,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3505,ㄇㄉ 說太早ㄌ,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3506,浪費我的派對時長==,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,3507,有沒有尊榮閣去罵,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,3508,活了,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3509,"""P21"" P21別敲了幫我收藏派對",0,0,1,0,0,0,0,0,K3,,,
conv1,P21,3510,敲啥,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,3511,你不是敲打造嗎,0,0,0,0,1,0,0,0,K5,,,
conv1,P21,3512,我敲自選,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,3513,時隔一年 伺服器還能炸的嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P2,3514,不愧是你 逆水寒,0,1,0,0,0,0,0,0,K2,,,
conv1,R1,3515,我派對還沒弄一半又掛,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3516,我真的是,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3517,我用平板登上了,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,3518,有人要麻將嗎,0,0,1,0,0,0,0,0,K3,,,
conv1,P15,3519,-2,0,0,0,0,0,0,0,1,K8,,,
conv1,P9,3520,"""R1""  媽媽花要怎麼送給你",1,0,0,0,0,0,0,0,K1,,,
conv1,R1,3521,創意工坊 搜尋沙灘跑車 然後點進我主頁隨便送十個作品(點左下角有個花的圖案，黃色就是這周送過了),0,1,0,0,0,0,0,0,K2,,,
conv1,P2,3522,隨便送十個 那我花應該不夠,0,0,0,0,1,0,0,0,K5,,,
conv1,P2,3523,懶得跑花,0,0,0,0,1,0,0,0,K5,,,
conv1,P2,3524,我先給糖葫蘆ㄌ 花等等再給 先去打諸葛,0,1,0,1,0,0,0,0,K2,K4,,
conv1,R1,3525,好的,0,0,0,0,0,0,1,0,K7,,,
conv1,P9,3526,完成,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3527,把僅剩的花都給了,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3528,謝謝老人家,0,0,0,0,0,0,1,0,K7,,,
conv1,P4,3529,媽你要不要開我的號丟,0,0,1,0,0,0,0,0,K3,,,
conv1,P2,3530,爛網只賠500綁玉,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3531,問個問題,0,0,0,0,0,0,0,1,K8,,,
conv1,P6,3532,沒有問題,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3533,有人知道這個白癡到底怎麼開嗎(遊戲圖片),1,0,0,0,0,0,0,0,K1,,,
conv1,P15,3534,你在吵我就找我寶貝告狀,0,1,0,0,0,0,0,0,K2,,,
conv1,P2,3535,點那個巡迴,0,1,0,0,0,0,0,0,K2,,,
conv1,P2,3536,90%的東西 都可以靠巡迴來解,0,1,0,0,0,0,0,0,K2,,,
conv1,P15,3537,一直隨便點就開了,0,1,0,0,0,0,0,0,K2,,,
conv1,P2,3538,往好處想就是不用切探索技能,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3539,德政,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3540,"""P1"" 寶貝 你看白癡",0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3541,他,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3542,呃,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3543,好醜,0,0,0,0,0,0,0,1,K8,,,
conv1,P8,3544,你們,0,0,0,0,0,0,0,1,K8,,,
conv1,P8,3545,這群狗,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3546,你怎麼還在海底撈,1,0,0,0,0,0,0,0,K1,,,
conv1,P8,3547,因為我還沒吃到海底撈,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,3548,原來是to do list,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3549,"""P8"" 今天晚上吃嗎",1,0,0,0,0,0,0,0,K1,,,
conv1,P15,3550,8.我定位,0,0,0,1,0,0,0,0,K4,,,
conv1,P8,3551,沒吃到海底撈倒是被傳染A流,0,0,0,0,0,0,0,1,K8,,,
conv1,P8,3552,你會被傳染,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3553,我沒差啊,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,3554,去海底撈指揮是吧,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3555,沒有 我如果去 那就是不打了,0,0,0,1,0,0,0,0,K4,,,
conv1,P8,3556,很痛苦我這兩天都死在床上,0,0,0,1,0,0,0,0,K4,,,
conv1,P8,3557,我還是很生氣,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3558,烙鐵 幫我抽,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,3559,記得翻身,0,1,0,0,0,0,0,0,K2,,,
conv1,P15,3560,那只好去吐在同事桌上,0,0,0,0,0,0,0,1,K8,,,
conv1,P8,3561,感冒剛好沒一個禮拜,0,0,0,0,0,0,0,1,K8,,,
conv1,P8,3562,他在我旁邊咳幾下,0,0,0,1,0,0,0,0,K4,,,
conv1,P8,3563,我就中獎啦,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,3564,SSR,0,0,0,0,0,0,0,1,K8,,,
conv1,P8,3565,我也抽到祥瑞了,0,0,0,1,0,0,0,0,K4,,,
conv1,P16,3566,可愛兔兔,0,0,0,0,0,0,0,1,K8,,,
conv1,P13,3567,分解好醜,0,0,0,0,0,0,0,1,K8,,,
conv1,P6,3568,分解好醜,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3569,醜你麻痺,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3570,載我,0,0,0,1,0,0,0,0,K4,,,
conv1,P8,3571,分了,0,0,0,0,0,0,0,1,K8,,,
conv1,P8,3572,我有獅車了阿,0,0,0,1,0,0,0,0,K4,,,
conv1,P16,3573,他可以把你變成小兔兔,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3574,???????????,1,0,0,0,0,0,0,0,K1,,,
conv1,P16,3575,?,0,0,0,0,1,0,0,0,K5,,,
conv1,P2,3576,我喜歡兔子 不代表我要成為兔子,0,0,0,1,0,0,0,0,K4,,,
conv1,P16,3577,但是他跑很慢,0,0,0,0,1,0,0,0,K5,,,
conv1,P16,3578,還是領地跑不起來 昨天在那邊跳 好難跳,0,0,0,0,1,0,0,0,K5,,,
conv1,P2,3579,載我,0,0,0,1,0,0,0,0,K4,,,
conv1,P5,3580,"""R1"" 媽媽 愚人牌掛機跟人機打算牌位嗎媽媽",1,0,0,0,0,0,0,0,K1,,,
conv1,R1,3581,算吧,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3582,但我還沒掛,0,0,0,0,1,0,0,0,K5,,,
conv1,P5,3583,好~,0,0,0,0,0,0,0,1,K8,,,
conv1,P5,3584,蠻爛的,0,0,0,0,0,0,0,1,K8,,,
conv1,P5,3585,掛20分鐘,0,0,0,0,0,0,0,1,K8,,,
conv1,P5,3586,還吃首勝,0,0,0,0,0,0,0,1,K8,,,
conv1,P5,3587,只有100分,0,1,0,0,0,0,0,0,K2,,,
conv1,R1,3588,要掛長一點,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3589,突然想到,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3590,那如果今天幫戰 你們突然變兔兔 對方可以打你們嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P18,3591,你可以跟愚人牌屋 掛睡,0,1,0,0,0,0,0,0,K2,,,
conv1,P18,3592,起床直接領一堆獎勵,0,1,0,0,0,0,0,0,K2,,,
conv1,P6,3593,"""P15""",0,0,0,0,0,0,1,0,K7,,,
conv1,P6,3594,跟你說,0,0,0,0,0,0,0,1,K8,,,
conv1,P6,3595,我老媽叫我出去吃飯我等等問一下,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,3596,所以我要說什麼,0,0,0,0,1,0,0,0,K5,,,
conv1,P15,3597,只好找P8去吃海底撈了,0,0,0,0,1,0,0,0,K5,,,
conv1,P14,3598,今天這把穩了,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3599,沒空拆過 要穿啥,1,0,0,0,0,0,0,0,K1,,,
conv1,P14,3600,配合P21就好,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3601,所以我裝備不用特別換齁,0,0,0,0,1,0,0,0,K5,,,
conv1,P14,3602,應該保好空拆小隊就行,0,0,0,0,1,0,0,0,K5,,,
conv1,P2,3603,ok,0,0,0,0,0,0,1,0,K7,,,
conv1,P14,3604,老師你好久沒請假了,0,0,0,0,0,0,0,1,K8,,,
conv1,P7,3605,有沒有可能我一直都請假,1,0,0,0,1,0,0,0,K1,K5,,
conv1,P14,3606,還是要來幫我黑工,0,0,0,1,0,0,0,0,K4,,,
conv1,P7,3607,沒號,0,0,0,0,0,0,0,1,K8,,,
conv1,P4,3608,我的給你,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,3609,"""P14"" 指揮處討論",0,0,0,0,0,0,0,1,K8,,,
conv1,P14,3610,現在樓下在復盤，有興趣可以來研究一下，抽個月卡,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,3611,有沒有人要換上,0,0,1,0,0,0,0,0,K3,,,
conv1,P15,3612,"""P4"" 幾點有空嗎",1,0,0,0,0,0,0,0,K1,,,
conv1,P4,3613,隨時都可,0,0,0,0,0,0,0,1,K8,,,
conv1,P4,3614,不聽付盤了,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3615,"""P4"" 來",0,0,0,0,0,0,0,1,K8,,,
conv1,P4,3616,?,0,0,0,0,1,0,0,0,K5,,,
conv1,P4,3617,6,0,0,0,0,1,0,0,0,K5,,,
conv1,P2,3618,我(消費)沒有組 但我覺得我沒什麼好課的,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,3619,戰令還沒買,0,0,0,1,0,0,0,0,K4,,,
conv1,P18,3620,轉盤帽子和按讚外觀,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,3621,然後換新祥瑞,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,3622,沒了,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,3623,這邊推薦你這樣換,0,0,0,0,0,0,0,1,K8,,,
conv1,P16,3624,一律推薦換綁鑿,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3625,"""P4"" 血河一圖流",0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3626,交出來,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3627,哇槽舟,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,3628,開放點菜嗎？,1,0,0,0,0,0,0,0,K1,,,
conv1,P18,3629,"""P14"" ""P19""",0,0,0,0,0,0,1,0,K7,,,
conv1,P18,3630,拍賣全包欸,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,3631,他在瑤光,0,0,0,0,0,0,0,1,K8,,,
conv1,P16,3632,搖光,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3633,你也可以成為全包的那個,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,3634,你來,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,3635,喔 沒注意到,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3636,我來 然後你一口價,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,3637,懂了,0,0,0,1,0,0,0,0,K4,,,
conv1,P14,3638,幫會名改瑤光可以嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P2,3639,雖然但是,0,1,0,0,0,0,0,0,K2,,,
conv1,P2,3640,可以跟AI下戰棋直到傳說為止,0,1,0,0,0,0,0,0,K2,,,
conv1,P2,3641,好玩,0,0,0,0,0,0,0,1,K8,,,
conv1,P19,3642,"""P19"" 沒用",0,0,0,0,0,0,0,1,K8,,,
conv1,P19,3643,"要找 ""P15""",0,1,0,0,0,0,0,0,K2,,,
conv1,P18,3644,"那找""P13""",0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3645,"找我也沒有 我只是個打工仔 有事找 ""P14""",0,0,0,0,0,0,0,1,K8,,,
conv1,P2,3646,"""P14"" 能不能轉讓布丁(?",1,0,0,0,0,0,0,0,K1,,,
conv1,P2,3647,我比較想要月卡,0,0,0,1,0,0,0,0,K4,,,
conv1,P14,3648,下次打贏葬花加碼抽別的,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3649,你的黑絲照嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P14,3650,抽點有用的東西才會有鬥志吧,0,1,0,0,0,0,0,0,K2,,,
conv1,P15,3651,"""P13"" 黑絲照有用嗎",1,0,0,0,0,0,0,0,K1,,,
conv1,P6,3652,神兵,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3653,"""P4"" 黑絲照想看嗎",1,0,0,0,0,0,0,0,K1,,,
conv1,P14,3654,我看尾牙到底能抽到什麼,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,3655,長官的黑絲照（？,1,0,0,0,0,0,0,0,K1,,,
conv1,P16,3656,感覺傷眼睛,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,3657,過年來抽刮刮樂好了,0,0,0,0,0,0,0,1,K8,,,
conv1,P16,3658,包中的那種嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,3659,真慘 差一名,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3660,下周沒框可以用ㄌ,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3661,可以ㄉ話幫我在莊園設計站點一下收藏,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3662,快來喔,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3663,這個到1000人就進不來了,0,0,0,0,0,0,0,1,K8,,,
conv1,P6,3664,NI騙我 明明就1500人了 是不是唬我不讓我參加,0,0,0,0,1,0,0,0,K5,,,
conv1,R1,3665,可能改了吧,0,0,0,0,1,0,0,0,K5,,,
conv1,R1,3666,很久沒有天賞派對了烙鐵,0,0,0,0,1,0,0,0,K5,,,
conv1,P2,3667,烙媽 你可以開,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3668,咩有錢,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3669,P14,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3670,你的照片,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3671,是冰淇淋加東泉辣椒醬嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P6,3672,是,0,1,0,0,0,0,0,0,K2,,,
conv1,P15,3673,又一個沒腦子的了,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3674,我要變成火爆人了,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3675,生理期一直推 想說驗一下,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3676,都大白板,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3677,然後剛剛想說既然都沒有我就開擺了,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3678,然後擺了十分鐘他來了,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3679,謝謝,0,0,0,0,0,0,1,0,K7,,,
conv1,R1,3680,媽的月經,0,0,0,0,0,0,0,1,K8,,,
conv1,P16,3681,不是喝點冰的就會來了嗎：）,0,0,0,0,1,0,0,0,K5,,,
conv1,P16,3682,一喝一個準,0,0,0,0,1,0,0,0,K5,,,
conv1,R1,3683,這不適合我 我體虛,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3684,反正我現在略顯火爆了,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3685,我在噴我的身體,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,3686,我剛想說些什麼 想到有未成年吞回去了,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3687,你壞壞,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3688,"""P10"" 勸你這幾天別惹我",0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3689,如果你要打他可以直播嗎 想看,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,3690,6,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3691,包可以,0,0,0,0,0,0,0,1,K8,,,
conv1,P10,3692,沒有直播,0,0,0,0,0,0,0,1,K8,,,
conv1,P11,3693,那可以看現場嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,3694,好小氣喔,0,0,0,0,0,0,0,1,K8,,,
conv1,P10,3695,都不行,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3696,"""P10"" 你完了",0,0,0,0,0,0,0,1,K8,,,
conv1,P11,3697,想看,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3698,欸 為啥那個酷酷的顏色漸層消失了,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,3699,"""家人們"" 創意工坊每週多出可以兌換交子跟狗糧，大家記得去掛機喔！",0,1,0,0,0,0,0,0,K2,,,
conv1,P15,3700,搜尋15，開始掛機，就可以了,0,1,0,0,0,0,0,0,K2,,,
conv1,P19,3701,感覺有好戲看了,0,0,0,0,0,0,0,1,K8,,,
conv1,P4,3702,感覺有好戲看了,0,0,0,0,0,0,0,1,K8,,,
conv1,P4,3703,有後續嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,3704,"剛剛捅老闆窩了 幫 ""（未參與研究人員）"" 拿",0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3705,他們打人超痛的 超好笑 我剛剛最後一波以為要完了沒拿到,0,0,0,0,0,1,0,0,K6,,,
conv1,R1,3706,結果一來直接戳死對面,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3707,為什麼不幫我拿（？,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,3708,他有給我錢,0,1,0,0,0,0,0,0,K2,,,
conv1,P15,3709,我只能給你我的身體（？,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,3710,為啥又有勾八 還濃香菜,1,0,0,0,0,0,0,0,K1,,,
conv1,P14,3711,副本有普通，也有英雄，還有榮譽挑戰,0,1,0,0,0,0,0,0,K2,,,
conv1,P16,3712,超好吃啊,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3713,這東西怎麼解阿(遊戲圖片),1,0,0,0,0,0,0,0,K1,,,
conv1,P19,3714,???,0,0,0,0,1,0,0,0,K5,,,
conv1,P15,3715,幫她混江湖之類的,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,3716,我以為是繞著他跑（？,0,0,0,1,0,0,0,0,K4,,,
conv1,P19,3717,盯,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3718,我不知道欸,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3719,我怎麼弄都沒反應,1,0,0,0,0,0,0,0,K1,,,
conv1,P2,3720,不太理解 好像啟動機關 然後要沿路碰到機關 讓波碰到機關,0,1,0,0,0,0,0,0,K2,,,
conv1,R1,3721,晚點要跑探索的時候我試試,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,3722,不過我記得有一個同機關探索 確實要用風技能,0,1,0,0,1,0,0,0,K2,K5,,
conv1,P19,3723,這顆有什麼用啊,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,3724,呃 加奶量的 扶風這種群體技能會奶的比較多,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3725,以前我會單掛滅陣,0,0,0,1,0,0,0,0,K4,,,
conv1,P19,3726,喔,0,0,0,0,0,0,1,0,K7,,,
conv1,R1,3727,但這個我應該是上不了,0,0,0,0,1,0,0,0,K5,,,
conv1,P19,3728,我還在想哪一套帶的到,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3729,其實有很多顆可以單掛一顆去加奶量,0,1,0,0,0,0,0,0,K2,,,
conv1,R1,3730,以前還有帶草俯仰啥的,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,3731,但現在我內功洗的不多,0,0,0,0,1,0,0,0,K5,,,
conv1,P19,3732,不至於金火素心吧,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3733,水土湊滿才會考慮單掛,0,0,0,0,0,0,0,1,K8,,,
conv1,P19,3734,主要是卡2火,0,0,0,0,0,0,0,1,K8,,,
conv1,P19,3735,金火素心打幫戰,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3736,以前有人試過火土奶但超快暴斃,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,3737,那一進去應該就沒了,0,0,0,0,1,0,0,0,K5,,,
conv1,P19,3738,還好吧 我之前用過站後排還可以,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3739,但比起水土 還是水土比較好,0,0,0,0,1,0,0,0,K5,,,
conv1,P19,3740,不行現在講到水土內功我就想到某人的,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,3741,如果是增益型奶媽可以試試 前排的不行,0,1,0,0,0,0,0,0,K2,,,
